"   ","TABLE_NAME","CONSTRAINT_NAME","CONSTRAINT_TYPE","COLUMN_NAME","POSITION"
"1500","ORDER_ATTRIBUTE_TEMPLATE","ORDER_TEMPLATE_PK","P","ATTRIBUTE_SEQ","3"
"1501","ORDER_BASELINE_COST","ORD_BL_COST_PK","P","ORDER_BASELINE_COST_ID","1"
"1502","ORDER_CHG_RULE","ORDER_CHG_RULE_PK","P","ORDER_CHG_ID","1"
"1503","ORDER_CHG_RULE_DTL","ORDER_CHG_RDTL_PK","P","ORDER_CHG_ID","1"
"1504","ORDER_CHG_RULE_DTL","ORDER_CHG_RDTL_PK","P","ORDER_CHG_DTL_ID","2"
"1505","ORDER_DTL","PK_ORDER_DTL","P","ORDER_DTL_ID","1"
"1506","ORDER_EVENT","ORDER_EVENT_PK","P","ORDER_EVENT_ID","1"
"1507","ORDER_HDR","PK_ORDER_HDR","P","ORDER_ID","1"
"1508","ORDER_LINE_ITEM","OLINE_ITEM_PK","P","ORDER_ID","1"
"1509","ORDER_LINE_ITEM","OLINE_ITEM_PK","P","LINE_ITEM_ID","2"
"1510","ORDER_LINE_ITEM","ORDER_LITEMID_U","U","LINE_ITEM_ID","1"
"1511","ORDER_LINE_ITEM","ORDRLINEID_UK","U","ORDER_ID","1"
"1512","ORDER_LINE_ITEM","ORDRLINEID_UK","U","TC_ORDER_LINE_ID","2"
"1513","ORDER_LINE_ITEM_ATTRIBUTE","TOLI_ATTR_PK","P","ORDER_ID","1"
"1514","ORDER_LINE_ITEM_ATTRIBUTE","TOLI_ATTR_PK","P","LINE_ITEM_ID","2"
"1515","ORDER_LINE_ITEM_ATTRIBUTE","TOLI_ATTR_PK","P","ATTRIBUTE_NAME","3"
"1516","ORDER_LINE_ITEM_ATTRIBUTE","TOLI_ATTR_PK","P","ATTRIBUTE_SEQ","4"
"1517","ORDER_LINE_ITEM_ATTR_TEMPLATE","OLI_ATTRT_PK","P","ORDER_ID","1"
"1518","ORDER_LINE_ITEM_ATTR_TEMPLATE","OLI_ATTRT_PK","P","ATTRIBUTE_NAME","2"
"1519","ORDER_LINE_ITEM_ATTR_TEMPLATE","OLI_ATTRT_PK","P","ATTRIBUTE_SEQ","3"
"1520","ORDER_LINE_ITEM_ATTR_TEMPLATE","OLI_ATTRT_PK","P","LINE_ITEM_ID","4"
"1521","ORDER_LINE_ITEM_REF","ORDER_LINE_ITEM_REF_PK","P","ORDER_ID","1"
"1522","ORDER_LINE_ITEM_REF","ORDER_LINE_ITEM_REF_PK","P","LINE_ITEM_ID","2"
"1523","ORDER_LINE_ITEM_SIZE","ORDER_LINE_SIZE_PK","P","ORDER_ID","1"
"1524","ORDER_LINE_ITEM_SIZE","ORDER_LINE_SIZE_PK","P","LINE_ITEM_ID","2"
"1525","ORDER_LINE_ITEM_SIZE","ORDER_LINE_SIZE_PK","P","SIZE_UOM_ID","3"
"1526","ORDER_LINE_ITEM_SIZE_TEMPLATE","ORDER_LIST_PK","P","ORDER_ID","1"
"1527","ORDER_LINE_ITEM_SIZE_TEMPLATE","ORDER_LIST_PK","P","LINE_ITEM_ID","2"
"1528","ORDER_LINE_ITEM_SIZE_TEMPLATE","ORDER_LIST_PK","P","SIZE_UOM_ID","3"
"1529","ORDER_LINE_ITEM_TEMPLATE","OLINE_TMPLT_PK","P","ORDER_ID","1"
"1530","ORDER_LINE_ITEM_TEMPLATE","OLINE_TMPLT_PK","P","LINE_ITEM_ID","2"
"1531","ORDER_MASTER_ORDER","ORDER_MASTEROR_PK","P","ORDER_ID","1"
"1532","ORDER_MASTER_ORDER","ORDER_MASTEROR_PK","P","MASTER_ORDER_ID","2"
"1533","ORDER_MOVEMENT","ORDER_MOVEMENT_PK","P","ORDER_MOVEMENT_ID","1"
"1534","ORDER_NOTE","TO_NOTE_PK","P","ORDER_ID","1"
"1535","ORDER_NOTE","TO_NOTE_PK","P","NOTE_SEQ","2"
"1536","ORDER_NOTE","TO_NOTE_PK","P","LINE_ITEM_ID","3"
"1537","ORDER_NOTE_TEMPLATE","ORDER_NOTET_PK","P","ORDER_ID","1"
"1538","ORDER_NOTE_TEMPLATE","ORDER_NOTET_PK","P","NOTE_SEQ","2"
"1539","ORDER_NOTE_TEMPLATE","ORDER_NOTET_PK","P","LINE_ITEM_ID","3"
"1540","ORDER_REASON_CODE","ORDER_REASON_CODE_PK","P","ORDER_REASON_CODE_ID","1"
"1541","ORDER_REF","ORDER_REF_PK","P","ORDER_ID","1"
"1542","ORDER_RNDNG","PK_ORDER_RNDNG","P","ORDER_RNDNG_ID","1"
"1543","ORDER_SCHED_ACTION","ORDR_SCHD_ACT_PK","P","ORDER_ID","1"
"1544","ORDER_SCHED_ACTION","ORDR_SCHD_ACT_PK","P","SCHED_EVENT_ID","2"
"1545","ORDER_SPLIT","ORDER_SPLIT_PK","P","ORDER_SPLIT_ID","1"
"1546","ORDER_SPLIT_LINE_ITEM","ORDSPLIT_LNITEM_PK","P","ORDER_SPLIT_LINE_ITEM_ID","1"
"1547","ORDER_SPLIT_SIZE","ORDER_SPLIT_SIZE_PK","P","ORDER_SPLIT_SIZE_ID","1"
"1548","ORDER_SRL_NBR","ORDER_SRL_NBR_PK","P","ORDER_ID","1"
"1549","ORDER_SRL_NBR","ORDER_SRL_NBR_PK","P","LINE_ITEM_ID","2"
"1550","ORDER_SRL_NBR","ORDER_SRL_NBR_PK","P","SERIAL_NBR","3"
"1551","ORDER_SRL_NBR_TEMPLATE","ORDER_SRL_NBRT_PK","P","ORDER_ID","1"
"1552","ORDER_SRL_NBR_TEMPLATE","ORDER_SRL_NBRT_PK","P","LINE_ITEM_ID","2"
"1553","ORDER_SRL_NBR_TEMPLATE","ORDER_SRL_NBRT_PK","P","SERIAL_NBR","3"
"1554","ORDER_STATUS","ORDER_STATUS_PK","P","ORDER_STATUS","1"
"1555","ORDER_STREAM_WORKFLOW_STATUS","ORDR_STRM_WRKFLW_STS_PK","P","ORDER_STREAM_WFL_STATUS_ID","1"
"1556","ORDER_STREAM_WORKFLOW_STATUS","ORDR_STRM_WRKFLW_STS_UK1","U","ORDER_STREAM_ALLOC_ID","1"
"1557","ORDER_STREAM_WORKFLOW_STATUS","ORDR_STRM_WRKFLW_STS_UK1","U","TC_ORDER_ID","2"
"1558","ORDER_STREAM_WORKFLOW_STATUS","ORDR_STRM_WRKFLW_STS_UK1","U","TC_COMPANY_ID","3"
"1559","ORDER_TEMPLATE_OD_PAIR","ORD_TEMP_OD_PR_PK","P","ORDER_TEMP_OD_PAIR_ID","1"
"1560","ORDER_TYPE","PK_ORDER_TYPE","P","ORDER_TYPE_ID","1"
"1561","ORDER_TYPE","UK_ORDTYPE_COORDT1","U","TC_COMPANY_ID","1"
"1562","ORDER_TYPE","UK_ORDTYPE_COORDT1","U","ORDER_TYPE","2"
"1563","ORDER_TYPE","UK_ORDTYPE_COORDT1","U","MARK_FOR_DELETION","3"
"1564","ORDER_WMS_STATUS","ORDER_WSTATUS_PK","P","STATUS_CODE","1"
"1565","ORDER_WORK_TYPE","ORDER_WORK_TYPE_PK","P","ORDER_WORK_TYPE_ID","1"
"1566","ORDER_WORK_TYPE_TEMPLATE","ORDER_WORK_TYPE_TEMPLATE_PK","P","ORDER_WORK_TYPE_ID","1"
"1567","OUTBD_QA","PK_OUTBD_QA","P","OUTBD_QA_ID","1"
"1568","OUTBD_QA","UK_OUTBD_OUTQAID_PRMID_PRMSEQ","U","OUTBD_QA_ID","1"
"1569","OUTBD_QA","UK_OUTBD_OUTQAID_PRMID_PRMSEQ","U","OUTBD_QA_PARM_ID","2"
"1570","OUTBD_QA","UK_OUTBD_OUTQAID_PRMID_PRMSEQ","U","PARM_SEQ_NBR","3"
"1571","OUTBD_QA_PARM_DTL","PK_OUTBD_QA_PARM_DTL","P","OUTBD_QA_PARM_DTL_ID","1"
"1572","OUTBD_QA_PARM_DTL","UK_OUTBD_QA_PARM_DTL","U","OUTBD_QA_PARM_ID","1"
"1573","OUTBD_QA_PARM_DTL","UK_OUTBD_QA_PARM_DTL","U","PARM_SEQ_NBR","2"
"1574","OUTBD_QA_PARM_HDR","PK2_OUTBDQAPARMHDR_ID","U","OUTBD_QA_PARM_ID","1"
"1575","OUTBD_QA_PARM_HDR","PK_OUTBDQAPARMHDR_ID","P","OUTBD_QA_PARM_HDR_ID","1"
"1576","OUTPT_CARTON_DTL_YGPT","SYS_C0063279","P","XULIEHAO","1"
"1577","OUTPT_DELV_NOTIFICATION","PK_OUTPT_DELV_NOTIFICATION","P","OUTPT_DELV_NOTIFICATION_ID","1"
"1578","OUTPT_LPN","PK_OUTPT_LPN","P","OUTPT_LPN_ID","1"
"1579","OUTPT_LPN_CATCH_WEIGHT","PK_OUTPT_LPN_CATCH_WEIGHT","P","OUTPT_LPN_CATCH_WEIGHT_ID","1"
"1580","OUTPT_LPN_DETAIL","PK_OUTPT_LPN_DETAIL","P","OUTPT_LPN_DETAIL_ID","1"
"1581","OUTPT_LPN_MINOR_SERIAL_NBR","PK_OUTPT_LPN_MINOR_SERIAL_NBR","P","OUTPT_LPN_MINOR_SERIAL_NBR_ID","1"
"1582","OUTPT_LPN_SERIAL_NBR","PK_OUTPT_LPN_SERIAL_NBR","P","OUTPT_LPN_SERIAL_NBR_ID","1"
"1583","OUTPT_ORDERS","PK_OUTPT_ORDERS","P","OUTPT_ORDERS_ID","1"
"1584","OUTPT_ORDER_LINE_ITEM","PK_OUTPT_ORDER_LINE_ITEM","P","OUTPT_ORDER_LINE_ITEM_ID","1"
"1585","OUTPT_ORDER_LINE_ITEM_SIZE","PK_OUTPT_ORDER_LINE_ITEM_SIZE","P","OUTPT_ORDER_LINE_ITEM_SIZE_ID","1"
"1586","OUTPT_PKT_HDR","PK_OUTPT_PKT_HDR","P","INVC_BATCH_NBR","1"
"1587","OUTPT_PKT_HDR","PK_OUTPT_PKT_HDR","P","PKT_CTRL_NBR","2"
"1588","OUTPT_SHIPMENT_RETN","PK_OUTPT_SHIPMENT_RETN","P","OUTPT_SHIPMENT_RETN_ID","1"
"1589","OUTPUT_PIX","PK_OUTPUT_PIX","P","NBR","1"
"1590","OUTPUT_PKT","PK_OUTPUT_PKT","P","NBR","1"
"1591","OUTPUT_RESULT_TABLE","PK_OUTPUT_RESULT_TABLE","P","SESSIONID","1"
"1592","OUTPUT_RESULT_TABLE","PK_OUTPUT_RESULT_TABLE","P","PROCESSID","2"
"1593","OUTWARD_EVENTS","PK_OUTWARD_EVENTS","P","EVENT_ID","1"
"1594","OUTWARD_EVENT_SUBSCRIBERS","PK_OUT_EVNT_SUBS","P","EVENT_ID","1"
"1595","OUTWARD_EVENT_SUBSCRIBERS","PK_OUT_EVNT_SUBS","P","SUBSCRIBER_ID","2"
"1596","OUTWARD_GEN_EVENTS","PK_OUTWARD_GEN_KEY","P","EVENT_GUID","1"
"1597","PACKAGING","PACKAGING_PK","P","PACKAGING","1"
"1598","PACK_WAVE_PARM_DTL","PK_PACK_WAVE_PARM_DTL","P","PACK_WAVE_PARM_DTL_ID","1"
"1599","PACK_WAVE_PARM_DTL","UK_PACK_WAVE_PARM_DTL","U","PACK_WAVE_PARM_ID","1"
"1600","PACK_WAVE_PARM_DTL","UK_PACK_WAVE_PARM_DTL","U","PACK_WAVE_SEQ_NBR","2"
"1601","PACK_WAVE_PARM_HDR","PK_PACK_WAVE_PARM_HDR","P","PACK_WAVE_PARM_HDR_ID","1"
"1602","PACK_WAVE_PARM_HDR","UK_PACK_WAVE_PARM_HDR","U","PACK_WAVE_PARM_ID","1"
"1603","PACK_WKSTN_EFFNCY","PK_PACK_WKSTN_EFFNCY","P","PACK_WKSTN_EFFNCY_ID","1"
"1604","PACK_WKSTN_EFFNCY","UK_PACK_WKSTN_EFFNCY","U","WHSE","1"
"1605","PACK_WKSTN_EFFNCY","UK_PACK_WKSTN_EFFNCY","U","PAKR_TYPE","2"
"1606","PACK_WKSTN_EFFNCY","UK_PACK_WKSTN_EFFNCY","U","PAKR","3"
"1607","PACK_WKSTN_MASTER","PK_PACK_WKSTN_MASTER","P","PACK_WKSTN_MASTER_ID","1"
"1608","PACK_WKSTN_MASTER","UK_PACK_WKSTN_MASTER","U","PACK_WKSTN_ID","1"
"1609","PACK_WKSTN_MASTER","UK_PACK_WKSTN_MASTER","U","WHSE","2"
"1610","PADDING_TYPE","PADDING_TYPE_PK","P","PADDING_TYPE","1"
"1611","PALLETS","PK_PALLETS","P","PALLET_ID","1"
"1612","PALLET_XREF","PK_PALLET_XREF","P","PALLET_XREF_ID","1"
"1613","PARAM_DEF","PARAM_DEF_PK","P","PARAM_DEF_ID","1"
"1614","PARAM_DEF","PARAM_DEF_PK","P","PARAM_GROUP_ID","2"
"1615","PARAM_GROUP","PARAM_GROUP_PK","P","PARAM_GROUP_ID","1"
"1616","PARAM_GROUPING","PARAM_GROUPING_PK","P","PARAM_GROUPING_ID","1"
"1617","PARAM_SPEC_VALUE","PARAM_SPEC_PK","P","PARAM_DEF_ID","1"
"1618","PARAM_SPEC_VALUE","PARAM_SPEC_PK","P","PARAM_GROUP_ID","2"
"1619","PARAM_SPEC_VALUE","PARAM_SPEC_PK","P","SPEC_VALUE_SEQ","3"
"1620","PARAM_SUBGROUP","PARAM_SUBGROUP_PK","P","PARAM_GROUP_ID","1"
"1621","PARAM_SUBGROUP","PARAM_SUBGROUP_PK","P","PARAM_SUBGROUP_ID","2"
"1622","PARCEL_RATE_CALENDER","PK_PRCL_RT_CAL","P","PARCEL_RATE_CALENDER_ID","1"
"1623","PARCEL_RATE_DATA","PK_PRCL_RT_DATA","P","PARCEL_RATE_DATA_ID","1"
"1624","PARCEL_SERVICE_LEVEL","PARCEL_SL_PK","P","PARCEL_SERVICE_LEVEL","1"
"1625","PARCEL_TRANSIT_TIME","PK_PRCL_TR_TM","P","PARCEL_TRANSIT_TIME_ID","1"
"1626","PARCEL_ZONE_DATA","PK_PRCL_ZN_DATA","P","PARCEL_ZONE_DATA_ID","1"
"1627","PATH_SET_SHIPPING_PARAM","PTHST_SHPNG_PRM_PK","P","PATH_SET_ID","1"
"1628","PATH_SET_SHIPPING_PARAM","PTHST_SHPNG_PRM_PK","P","PATH_SET_SHIPPING_PARAM_ID","2"
"1629","PAYMENT_METHOD","PAYMENT_METHOD_PK","P","PAYMENT_METHOD","1"
"1630","PAYMENT_TERMS","PAYMENT_TERMS_PK","P","PAYMENT_TERMS","1"
"1631","PGM_PARM","PK_PGM_PARM","P","PGM_PARM_ID","1"
"1632","PGM_PARM","UK_PGM_PARM","U","PGM_ID","1"
"1633","PHYS_INVN_HDR","PK_PHYS_INVN_HDR","P","PHYS_INVN_HDR_ID","1"
"1634","PICKING_SHORT_ITEM","PK_PICKING_SHORT_ITEM","P","PICKING_SHORT_ITEM_ID","1"
"1635","PICKLINE_GROUP","PK_PICKLINE_GROUP","P","PICKLINE_GRP_ID","1"
"1636","PICK_DEMAND_FORECAST","PK_PICK_DEMAND_FORECAST","P","PICK_DEMAND_FORECAST_ID","1"
"1637","PICK_DEMAND_FORECAST","UK_PICK_DEMAND_FORECAST","U","WHSE","1"
"1638","PICK_DEMAND_FORECAST","UK_PICK_DEMAND_FORECAST","U","ITEM_ID","2"
"1639","PICK_DEMAND_FORECAST","UK_PICK_DEMAND_FORECAST","U","LOCN_CLASS","3"
"1640","PICK_LOCN_ASSIGN_PRTY","PK_PICK_LOCN_ASSIGN_PRTY","P","PICK_LOCN_ASSIGN_PRTY_ID","1"
"1641","PICK_LOCN_DTL","PK_PICK_LOCN_DTL","P","PICK_LOCN_DTL_ID","1"
"1642","PICK_LOCN_DTL","UK_PICK_LOCN_DTL","U","LOCN_ID","1"
"1643","PICK_LOCN_DTL","UK_PICK_LOCN_DTL","U","LOCN_SEQ_NBR","2"
"1644","PICK_LOCN_DTL_SLOTTING","PICK_LOCN_DTL_SLOT_PK","P","PICK_LOCN_DTL_ID","1"
"1645","PICK_LOCN_HDR","PK_PICK_LOCN_HDR","P","PICK_LOCN_HDR_ID","1"
"1646","PICK_LOCN_HDR","UK_PICK_LOCN_HDR","U","LOCN_ID","1"
"1647","PICK_LOCN_HDR_SLOTTING","PK_LOCN_HDR_SLOT","P","PICK_LOCN_HDR_ID","1"
"1648","PICK_ZONE","PK_PICK_ZONE","P","PICK_ZONE_ID","1"
"1649","PIX_HIST","PK_PIX_HIST","P","PIX_HIST_ID","1"
"1650","PIX_HIST","UK_PIX_HIST","U","FACILITY_ID","1"
"1651","PIX_HIST","UK_PIX_HIST","U","PIX_TRAN_DATE","2"
"1652","PIX_HIST","UK_PIX_HIST","U","ITEM_ID","3"
"1653","PIX_HIST","UK_PIX_HIST","U","INVN_TYPE","4"
"1654","PIX_HIST","UK_PIX_HIST","U","PROD_STAT","5"
"1655","PIX_HIST","UK_PIX_HIST","U","BATCH_NBR","6"
"1656","PIX_HIST","UK_PIX_HIST","U","SKU_ATTR_1","7"
"1657","PIX_HIST","UK_PIX_HIST","U","SKU_ATTR_2","8"
"1658","PIX_HIST","UK_PIX_HIST","U","SKU_ATTR_3","9"
"1659","PIX_HIST","UK_PIX_HIST","U","SKU_ATTR_4","10"
"1660","PIX_HIST","UK_PIX_HIST","U","SKU_ATTR_5","11"
"1661","PIX_HIST","UK_PIX_HIST","U","CNTRY_OF_ORGN","12"
"1662","PIX_INTRNL_CONFIG","PK_PIX_INTRNL_CONFIG","P","PIX_INTRNL_CONFIG_ID","1"
"1663","PIX_REF_CODE_MASTER","PK_PIX_REF_CODE_MASTER","P","PIX_REF_CODE_MASTER_ID","1"
"1664","PIX_REF_CODE_MASTER","UK_PIX_REF_CODE_MASTER","U","REF_CODE_ID","1"
"1665","PIX_REF_GRP_MASTER","PK_PIX_REF_GRP_MASTER","P","PIX_REF_GRP_MASTER_ID","1"
"1666","PIX_SUMM","PK_PIX_SUMM","P","PIX_SUMM_ID","1"
"1667","PIX_SYNC","PK_PIX_SYNC","P","PIX_SYNC_ID","1"
"1668","PIX_TRAN","PK_PIX_TRAN","P","PIX_TRAN_ID","1"
"1669","PIX_TRAN","UK_PIX_TRAN","U","TRAN_TYPE","1"
"1670","PIX_TRAN","UK_PIX_TRAN","U","TRAN_CODE","2"
"1671","PIX_TRAN","UK_PIX_TRAN","U","TRAN_NBR","3"
"1672","PIX_TRAN","UK_PIX_TRAN","U","PIX_SEQ_NBR","4"
"1673","PIX_TRAN_CODE","PK_PIX_TRAN_CODE","P","PIX_TRAN_CODE_ID","1"
"1674","PIX_TRAN_CODE_DTL","PK_PIX_TRAN_CODE_DTL","P","PIX_TRAN_CODE_DTL_ID","1"
"1675","PIX_TRAN_CODE_DTL","UK_PIX_TRAN_CODE_DTL","U","PIX_TRAN_CODE_ID","1"
"1676","PIX_TRAN_CODE_DTL","UK_PIX_TRAN_CODE_DTL","U","PIX_TRAN_CODE_SEQ","2"
"1677","PKT_CONSOL_ATTR_SUMM","PK_PKT_CONSOL_ATTR_SUMM","P","PKT_CONSOL_ATTR_SUMM_ID","1"
"1678","PKT_CONSOL_DETRM_TYPE","PK_PKT_CONSOL_DETRM_TYPE","P","PKT_CONSOL_DETRM_TYPE_ID","1"
"1679","PKT_CONSOL_LOCN","PK_PKT_CONSOL_LOCN","P","PKT_CONSOL_LOCN_ID","1"
"1680","PKT_CONSOL_LOCN","UK_PKT_CONSOL_LOCN","U","REC_TYPE","1"
"1681","PKT_CONSOL_LOCN","UK_PKT_CONSOL_LOCN","U","LOCN_ID","2"
"1682","PKT_CONSOL_LOCN","UK_PKT_CONSOL_LOCN","U","WAVE_NBR","3"
"1683","PKT_CONSOL_PARM","PK_PKT_CONSOL_PARM","P","PKT_CONSOL_PARM_ID","1"
"1684","PKT_CONSOL_PARM","UK_PKT_CONSOL_PARM","U","WHSE","1"
"1685","PKT_CONSOL_PARM","UK_PKT_CONSOL_PARM","U","CD_MASTER_ID","2"
"1686","PKT_CONSOL_PROF_HDR","PK_PKT_CONSOL_PROF_HDR","P","PKT_CONSOL_PROF_HDR_ID","1"
"1687","PKT_CONSOL_PROF_HDR","UK_PKT_CONSOL_PROF_HDR","U","WHSE","1"
"1688","PKT_CONSOL_PROF_HDR","UK_PKT_CONSOL_PROF_HDR","U","PKT_CONSOL_PROF","2"
"1689","PKT_DTL","PK_PKT_DTL","P","PKT_DTL_ID","1"
"1690","PKT_DTL","UK_PKT_DTL","U","PKT_CTRL_NBR","1"
"1691","PKT_DTL","UK_PKT_DTL","U","PKT_SEQ_NBR","2"
"1692","PKT_DTL_SKU_INVN","PK_PKT_DTL_SKU_INVN","P","PKT_DTL_SKU_INVN_ID","1"
"1693","PKT_HDR","PK_PKT_HDR","P","PKT_HDR_ID","1"
"1694","PKT_HDR","UK_PKT_HDR","U","PKT_CTRL_NBR","1"
"1695","PNH_PARM","PK_PNH_PARM","P","PNH_PARM_ID","1"
"1696","POCC_EXCLUSION","PK_POCC_EXCLUSION","P","POCC_EXCLUSION_ID","1"
"1697","POD_COMMANDS","PK_POD_COMMANDS","P","COMMAND_ID","1"
"1698","POD_COMMANDS","POD_COMMANDS_BUS_KEY","U","SHIPMENT_ID","1"
"1699","POD_COMMANDS","POD_COMMANDS_BUS_KEY","U","STOP_SEQ","2"
"1700","POD_COMMANDS","POD_COMMANDS_BUS_KEY","U","COMMAND","3"
"1701","POD_INTERACTION","POD_INTERACTION_PK","P","INTERACTION_ID","1"
"1702","POD_INTERACTION_PARAMETER","POD_INTERACTION_PARAMETER_PK","P","INTERACTION_PARAMETER_ID","1"
"1703","POD_REASON_CODE","PK_POD_REASON_CODE_ID","P","REASON_CODE_ID","1"
"1704","POD_UNIT_OF_DELIVERY","PK_POD_UNIT_OF_DELIVERY","P","UOD_ID","1"
"1705","PO_CHANGE_RULE","PO_CHANGE_RULE_PK","P","PO_CHG_ID","1"
"1706","PO_CHANGE_RULE_DTL","PO_CHANGE_RDTL_PK","P","PO_CHG_DTL_ID","1"
"1707","PO_CRITICAL_FIELD_FV","PO_CFV_PK","P","PO_CRITICAL_FIELD_FV","1"
"1708","PO_LINE_CLASSIFICATION_CODE","PO_LINE_CLSCODE_PK","P","PO_LINE_CLS_CODE_ID","1"
"1709","PO_LINE_ITEMS_EXTN_EEM","PO_LINEITEMSEXTNEEM_PK","P","FIRST_SALE_LINE_ID","1"
"1710","PO_LINE_ITEM_ATTRIBUTE","POLI_ATTR_PK","P","PURCHASE_ORDERS_ID","1"
"1711","PO_LINE_ITEM_ATTRIBUTE","POLI_ATTR_PK","P","ATTRIBUTE_NAME","2"
"1712","PO_LINE_ITEM_ATTRIBUTE","POLI_ATTR_PK","P","ATTRIBUTE_SEQ","3"
"1713","PO_LINE_ITEM_ATTRIBUTE","POLI_ATTR_PK","P","PURCHASE_ORDERS_LINE_ITEM_ID","4"
"1714","PO_LINE_ITEM_ATTR_TEMPLATE","PO_LI_ITEM_TMP_PK","P","PURCHASE_ORDERS_ID","1"
"1715","PO_LINE_ITEM_ATTR_TEMPLATE","PO_LI_ITEM_TMP_PK","P","ATTRIBUTE_NAME","2"
"1716","PO_LINE_ITEM_ATTR_TEMPLATE","PO_LI_ITEM_TMP_PK","P","ATTRIBUTE_SEQ","3"
"1717","PO_LINE_ITEM_REF_FIELDS","POREFFLD_PK","P","PURCHASE_ORDERS_LINE_ITEM_ID","1"
"1718","PO_LINE_ITEM_SIZE_TEMPLATE","PO_LINE_SIZE_PK","P","PURCHASE_ORDERS_ID","1"
"1719","PO_LINE_ITEM_SIZE_TEMPLATE","PO_LINE_SIZE_PK","P","PURCHASE_ORDERS_LINE_ITEM_ID","2"
"1720","PO_LINE_ITEM_SIZE_TEMPLATE","PO_LINE_SIZE_PK","P","SIZE_UOM_ID","3"
"1721","PO_LINE_WMPROCESSINFO","PO_LINE_WMPRCSINF_PK","P","PURCHASE_ORDERS_LINE_ITEM_ID","1"
"1722","PO_REF_FIELDS","PO_REF_FIELDS_PK","P","PURCHASE_ORDERS_ID","1"
"1723","PO_RTS_ACTION","PO_RTS_ACTION_PK","P","PO_RTS_ACTION","1"
"1724","PO_SRL_NBR","PO_SRL_NBR_PK","P","PURCHASE_ORDERS_ID","1"
"1725","PO_SRL_NBR","PO_SRL_NBR_PK","P","PURCHASE_ORDERS_LINE_ITEM_ID","2"
"1726","PO_SRL_NBR","PO_SRL_NBR_PK","P","SERIAL_NUMBER","3"
"1727","PO_TERMS","PO_TERMS_PK","P","PO_TERMS_ID","1"
"1728","PO_TERMS_BUSINESS_PARTNER_MAP","PO_TERMS_BPM_PK","P","PO_TERMS_ID","1"
"1729","PO_TERMS_BUSINESS_PARTNER_MAP","PO_TERMS_BPM_PK","P","TC_COMPANY_ID","2"
"1730","PO_TERMS_BUSINESS_PARTNER_MAP","PO_TERMS_BPM_PK","P","BUSINESS_PARTNER_ID","3"
"1731","PO_TERMS_LEGAL_TEXT","PO_TERMS_LT_PK","P","PO_TERMS_ID","1"
"1732","PO_TERMS_LEGAL_TEXT","PO_TERMS_LT_PK","P","SEQ_NO","2"
"1733","PO_WMPROCESSINFO","PO_WMPRSNF_PK","P","PURCHASE_ORDERS_ID","1"
"1734","PO_WORK_TYPE","PO_WORK_TYPE_PK","P","ORDER_WORK_TYPE_ID","1"
"1735","PRE_RCPT_ALLC_REPT_DATA","PR_RCPT_ALLC_D_PK","P","REPORT_DATA_ID","1"
"1736","PRICE_TYPE_CBO","PRICETYP_CBO_PK","P","PRICE_TYPE_ID","1"
"1737","PRINTER","PRINTER_PK","P","PRINTER_ID","1"
"1738","PRINTER_LOCN_XREF","PRINTER_LOCN_XREF_PK","P","PRINTER_LOCN_XREF_ID","1"
"1739","PRINT_AND_APPLY","PK_PRINT_AND_APPLY_ID","P","PRINT_AND_APPLY_ID","1"
"1740","PRIORITY_TYPE","PRIORITY_TYPE_PK","P","PRIORITY_TYPE","1"
"1741","PROC_LOCK","PK_PROC_LOCK","P","PROC_LOCK_ID","1"
"1742","PROC_LOCK","UK_PROC_LOCK","U","PROC_TYPE","1"
"1743","PROC_LOCK","UK_PROC_LOCK","U","PROC_KEY","2"
"1744","PROC_MNTR","PK_PROC_MNTR","P","PROC_MNTR_ID","1"
"1745","PROC_MNTR","UK_PROC_MNTR","U","PROC_TYPE","1"
"1746","PROC_MNTR","UK_PROC_MNTR","U","PROC_ID","2"
"1747","PROC_MNTR_DTL","PK_PROC_MNTR_DTL","P","PROC_MNTR_DTL_ID","1"
"1748","PROC_MNTR_DTL","UK_PROC_MNTR_DTL","U","PROC_TYPE","1"
"1749","PROC_MNTR_DTL","UK_PROC_MNTR_DTL","U","PROC_ID","2"
"1750","PROC_MNTR_DTL","UK_PROC_MNTR_DTL","U","SEQ_NBR","3"
"1751","PROC_SCHED","PK_PROC_SCHED","P","PROC_SCHED_ID","1"
"1752","PROC_SCHED","UK_PROC_SCHED","U","PROC_PGM","1"
"1753","PROC_SCHED","UK_PROC_SCHED","U","FREQ","2"
"1754","PROC_SCHED","UK_PROC_SCHED","U","SCHED_TIME","3"
"1755","PROD_TRKG_TRAN","PK_PROD_TRKG_TRAN","P","PROD_TRKG_TRAN_ID","1"
"1756","PROFILE_ACCESS","PK_PROFILE_ACCESS","P","PROFILE_ACCESS_ID","1"
"1757","PROFILE_MASTER","PK_PROFILE_MASTER","P","PROFILE_ID","1"
"1758","PRT_QUEUE_MONITOR","PRT_QUEUE_MONITOR_PK","P","PRT_QUEUE_MONITOR_ID","1"
"1759","PULL_NEEDS","PK_PULL_NEEDS","P","PULL_NEEDS_ID","1"
"1760","PURCHASE_ORDERS","PURCHASE_ORDERS_PK","P","PURCHASE_ORDERS_ID","1"
"1761","PURCHASE_ORDERS_ATTRIBUTE","PURCHASE_ATTRIB_PK","P","PURCHASE_ORDERS_ID","1"
