???"FROM_TABLE","FROM_COLUMN","TO_TABLE","TO_COLUMN","CONSTRAINT_NAME"
"INT_ALLOC_LOCK_CODES","WHSE","INVN_NEED_TYPE","WHSE","FK_INTALOCKCODES_INVNNEEDTYPE"
"INT_ALLOC_LOCK_CODES","CD_MASTER_ID","INVN_NEED_TYPE","CD_MASTER_ID","FK_INTALOCKCODES_INVNNEEDTYPE"
"INT_LABOR_RATE","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_INTLABORRATE_CDMASTER"
"INT_LABOR_RATE","INVN_NEED_TYPE_ID","INVN_NEED_TYPE","INVN_NEED_TYPE_ID","FK_INTLABORRATE_INVNNEEDTYPE2"
"INT_LABOR_RATE","INVN_NEED_TYPE","INVN_NEED_TYPE","INVN_NEED_TYPE","FK_INTLABORRATE_INVNNEEDTYPE"
"INT_LABOR_RATE","WHSE","INVN_NEED_TYPE","WHSE","FK_INTLABORRATE_INVNNEEDTYPE"
"INT_LABOR_RATE","CD_MASTER_ID","INVN_NEED_TYPE","CD_MASTER_ID","FK_INTLABORRATE_INVNNEEDTYPE"
"INVC_RULE_PARM","RULE_ID","RULE_HDR","RULE_ID","FK_INVCRULEPARM_RULEHDR"
"INVC_RULE_PARM","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_INVCRULEPARM_RULEHDR2"
"INVC_RULE_PARM","INVC_PARM_ID","INVC_PARM","INVC_PARM_ID","FK_INVCRPARM_INVCPARM"
"INVENTORY_ALLOCATION","SUPPLY_STATUS","SUPPLY_STATUS","SUPPLY_STATUS","INVENTORYA_FK"
"INVN_ALLOC_PRTY","EVENT_PARM_ID","EVENT_PARM","EVENT_PARM_ID","FK_INVNALLOCPRTY_EVENTPARM"
"INVN_NEED_TYPE","WHSE","INT_MASTER","WHSE","FK_INVNEEDTYPE_INTMASTER"
"INVN_NEED_TYPE","INT_MASTER_ID","INT_MASTER","INT_MASTER_ID","FK_INVNEEDTYPE_INTMASTER2"
"INVN_NEED_TYPE","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_INVNEEDTYPE_CDMASTER"
"INVN_NEED_TYPE","INVN_NEED_TYPE","INT_MASTER","INVN_NEED_TYPE","FK_INVNEEDTYPE_INTMASTER"
"INVN_VARI_HDR","PHYS_INVN_HDR_ID","PHYS_INVN_HDR","PHYS_INVN_HDR_ID","FK_INVNVHDR_PHYINVNHDR"
"INVN_VARI_HDR","ITEM_ID","ITEM_CBO","ITEM_ID","FK_INVNVHDR_ITEMCBO"
"INVN_VARI_HDR","LPN_ID","LPN","LPN_ID","FK_INVNVHDR_LPN"
"INVN_VARI_HDR","FROZN_INVN_CONFIG_ID","FROZN_INVN_CONFIG","FROZN_INVN_CONFIG_ID","FK_INVRHDR_FZINVNCNFG"
"INVN_VARI_SRL_NBR","INVN_VARI_HDR_ID","INVN_VARI_HDR","INVN_VARI_HDR_ID","FK_INVNVSRLNBR_INVNVHDR2"
"INVOICE","REFERENCE_INV_ID","INVOICE","INV_ID","INVOICE_FK3"
"INVOICE","INVOICE_TYPE","INVOICE_TYPE","INVOICE_TYPE","INVOICE_FK4"
"INVOICE","INV_ENTRY_TYPE","INV_ENTRY_TYPE","INV_ENTRY_TYPE","INVOICE_FK5"
"INVOICE","PAYMENT_TERMS","PAYMENT_TERMS","PAYMENT_TERMS","INVOICE_FK1"
"IN_YARD_EQUIP_UTILIZATION","CONFIG_ID","IN_YARD_EQUIP_AVAIL_CONFIG","CONFIG_ID","INYRDEQPUTL_FK1"
"IN_YARD_EQUIP_UTIL_SHIPMENT","UTILIZATION_ID","IN_YARD_EQUIP_UTILIZATION","UTILIZATION_ID","INYRDEQPUTLSHP_FK2"
"IPS_USER_VIEW_DETAIL","IPS_USER_VIEW_ID","IPS_USER_VIEW","IPS_USER_VIEW_ID","IPS_USER_VIEW_DETAIL_FK"
"ITEM_BOM_DETAIL_WMS","ITEM_BOM_HEADER_ID","ITEM_BOM_HEADER_WMS","ITEM_BOM_HEADER_ID","ITEM_BOMD_FK1"
"ITEM_BOM_DETAIL_WMS","ITEM_ID","ITEM_CBO","ITEM_ID","ITEMBOMDTLWMS_ITEMCBO_FK"
"ITEM_BOM_HEADER_WMS","ITEM_ID","ITEM_WMS","ITEM_ID","ITEM_BOMH_FK1"
"ITEM_BUDGETED_COST_TMS","ITEM_ID","ITEM_CBO","ITEM_ID","ITMBCTMS_ITMCBO_FK"
"ITEM_BUDGETED_COST_TMS","ITEM_ID","ITEM_TMS","ITEM_ID","ITMBCTMS_ITMTMS_FK"
"ITEM_CAT_XREF","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_ITEM_CAT_XREF_TO_ITEM_CBO"
"ITEM_CAT_XREF","CAT_CODE_ID","CAT_CODE","CAT_CODE_ID","FK_ITEM_CAT_XREF_TO_CAT_CODE"
"ITEM_CAT_XREF","CAT_ID","CATEGORY","CAT_ID","FK_ITEM_CAT_XREF_TO_CATEGORY"
"ITEM_CLASSIFICATION_CODE","CLASSIFICATION_CODE_ID","CLASSIFICATION_CODE","CLASSIFICATION_CODE_ID","ITEM_CLS_CODE_FK2"
"ITEM_CLASSIFICATION_CODE","ITEM_ID","ITEM_CBO","ITEM_ID","ITEM_CLS_CODE_FK1"
"ITEM_COST_CBO","ITEM_ID","ITEM_CBO","ITEM_ID","ITMCOST_ITMCBO_FK"
"ITEM_COST_CBO","COST_TYPE_ID","COST_TYPE_CBO","COST_TYPE_ID","ITEM_COST_COST_TY1"
"ITEM_GROUP_WMS","ITEM_ID","ITEM_WMS","ITEM_ID","ITEM_GROUP_FK1"
"ITEM_HISTORY","SLOTITEM_ID","SLOT_ITEM","SLOTITEM_ID","FK_ITEM_HISTORY_TO_SLOT_ITEM"
"ITEM_MISC_INSTR","ITEM_ID","ITEM_CBO","ITEM_ID","ITEM_MISC_INSTR_FK"
"ITEM_MISC_INSTR_PROFILE","ITEM_PROFILE_ID","ITEM_CBO_PROFILE","ITEM_PROFILE_ID","ITEM_MISC_INSTR_PROF_FK"
"ITEM_PACKAGE_CBO","ITEM_ID","ITEM_CBO","ITEM_ID","ITMPACK_ITEMCBO_FK"
"ITEM_PACKAGE_CBO_PROFILE","ITEM_PROFILE_ID","ITEM_CBO_PROFILE","ITEM_PROFILE_ID","ITEM_PKG_PROF_FK4"
"ITEM_PRICE_CBO","CHANNEL_TYPE_ID","CHANNEL_TYPE","CHANNEL_TYPE","ITEM_PRICE_CBO_FK2"
"ITEM_PRICE_CBO","ITEM_ID","ITEM_CBO","ITEM_ID","ITMPRC_ITEMCBO_FK"
"ITEM_SIZE_TMS","ITEM_ID","ITEM_CBO","ITEM_ID","ITMSIZ_ITEMCBO_FK"
"ITEM_SUBSTITUTION_CBO","BASE_ITEM_ID","ITEM_CBO","ITEM_ID","ITMSUB_ITEMCBO_FK"
"ITEM_SUBSTITUTION_CBO","SUB_LEVEL","SUBSTITUTION_LEVEL","SUBSTITUTION_LEVEL","ITEMSUB_CBO_FK2"
"ITEM_SUBSTITUTION_DTL_CBO","SUB_ITEM_ID","ITEM_CBO","ITEM_ID","ITMSBDTL_ITMCBO_FK"
"ITEM_SUBSTITUTION_DTL_CBO","ITEM_SUB_HDR_ID","ITEM_SUBSTITUTION_CBO","ITEM_SUB_HDR_ID","ITEM_SUB_TYPE_ID_1"
"ITEM_TMS","ITEM_ID","ITEM_CBO","ITEM_ID","ITEMTMS_ITEMCBO_FK"
"ITEM_VAS_APPLICABLE","ITEM_ID","ITEM_CBO","ITEM_ID","ITEM_VAS_APPLICABLE_FK1"
"ITEM_VAS_APPLICABLE_PROFILE","ITEM_PROFILE_ID","ITEM_CBO_PROFILE","ITEM_PROFILE_ID","ITEM_VAS_APPLI_PROFILE_FK1"
"ITEM_VENDOR","ITEM_ID","ITEM_CBO","ITEM_ID","ITEM_VENDOR_ITEM_FK"
"ITEM_WMS","ITEM_ID","ITEM_CBO","ITEM_ID","ITEMWMS_ITEMCBO_FK"
"ITEM_WMS_PROFILE","ITEM_PROFILE_ID","ITEM_CBO_PROFILE","ITEM_PROFILE_ID","ITEM_WMS_PROF_FK1"
"JMS_DESTINATION_INFO","PROVIDER_NAME","JMS_PROVIDER_INFO","NAME","PROVIDER_NAME_FK"
"JMS_LISTENER","LISTENER_ID","LISTENER","LISTENER_ID","JMS_LISTENER_FK"
"KAFKA_LISTENER","LISTENER_ID","LISTENER","LISTENER_ID","KAFKA_LISTENER1_FK1"
"KIT","WHSE_CODE","WHPREFS","WHSE_CODE","FK_KIT_TO_WHPREFS"
"KIT_ITEM","CAT_ID","CATEGORY","CAT_ID","FK_KIT_ITEM_TO_CATEGORY"
"KIT_ITEM","KIT_ID","KIT","KIT_ID","FK_KIT_ITEM_TO_KIT"
"LABEL","BUNDLE_NAME","BUNDLE_META_DATA","BUNDLE_NAME","LABEL_FK"
"LABEL_DISPLAY","SCREEN_TYPE_ID","SCREEN_TYPE","SCREEN_TYPE_ID","LABEL_DISPLAY_FK"
"LABEL_SUBSTITUTIONS","RULE_COLM_ID","RULE_COLM_LIST","RULE_COLM_ID","FK_LABELSUBS_RCOLMLIST"
"LABOR_MSG_CRIT","LABOR_MSG_ID","LABOR_MSG","LABOR_MSG_ID","LABOR_MSG_CRIT_FK2"
"LABOR_MSG_DTL","LABOR_MSG_ID","LABOR_MSG","LABOR_MSG_ID","LABOR_MSG_DTL_FK2"
"LABOR_MSG_DTL_CRIT","LABOR_MSG_DTL_ID","LABOR_MSG_DTL","LABOR_MSG_DTL_ID","LABOR_MSG_DTL_CRIT_FK2"
"LABOR_MSG_MONITOR","MATCHED_LABOR_TRAN_ID","LABOR_TRAN","LABOR_TRAN_ID","FK_LAB_MSG_MON_TO_LAB_TRAN"
"LABOR_MSG_MONITOR","LABOR_MSG_ID","LABOR_MSG","LABOR_MSG_ID","FK_LAB_MSG_MON_TO_LAB_MSG"
"LABOR_TRAN_CRIT","LABOR_TRAN_ID","LABOR_TRAN","LABOR_TRAN_ID","LABOR_TRAN_CRIT_FK2"
"LABOR_TRAN_DTL","LABOR_TRAN_ID","LABOR_TRAN","LABOR_TRAN_ID","LABOR_TRAN_DTL_FK3"
"LABOR_TRAN_DTL_CRIT","LABOR_TRAN_DTL_ID","LABOR_TRAN_DTL","LABOR_TRAN_DTL_ID","LABOR_TRAN_DTL_CRIT_FK2"
"LEMA_RULE_CONF_RES_ATTR_VAL","ATTR_ID","LEMA_RULE_CONF_RES_ATTR","IDENTITY","LEMA_RCRAV_FK1"
"LISTENER_STATUS_DETAIL","LISTENER_ID","LISTENER","LISTENER_ID","LISTENER_STATUS_DETAIL_FK"
"LIST_VIEW_DETAIL","LIST_VIEW_ID","LIST_VIEW","LIST_VIEW_ID","LIST_VIEW_DTL_LIST_VIEW_FK"
"LITERAL","SCREEN_TYPE_ID","SCREEN_TYPE","SCREEN_TYPE_ID","LITERAL_FK"
"LM_MONITOR_DFLTS","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_LMMNTRDFLTS_CDMAS"
"LM_MONITOR_DFLTS","INVN_NEED_TYPE","INVN_NEED_TYPE","INVN_NEED_TYPE","FK_LMMNTRDFLTS_INVNNEEDTYPE"
"LM_MONITOR_DFLTS","WHSE","INVN_NEED_TYPE","WHSE","FK_LMMNTRDFLTS_INVNNEEDTYPE"
"LM_MONITOR_DFLTS","CD_MASTER_ID","INVN_NEED_TYPE","CD_MASTER_ID","FK_LMMNTRDFLTS_INVNNEEDTYPE"
"LOCATION_RANGE","RACK_TYPE","RACK_TYPE","RACK_TYPE","FK_LOCATION_RANGE_RACK_TYPE"
"LOCN_WIZ_DTL","LOCN_PARM_ID","LOCN_WIZ_HDR","LOCN_PARM_ID","FK_LOCN_WIZ_DTL_TO_LOCN_WIZ_HD"
"LOCN_WIZ_DTL","LOCN_SEQ_NBR","LOCN_WIZ_HDR","LOCN_SEQ_NBR","FK_LOCN_WIZ_DTL_TO_LOCN_WIZ_HD"
"LOGCOM","ID","LOGRECORDS","ID","FK_LOGCOM_LOGRECORDS"
"LOGSESSION","ID","LOGRECORDS","ID","FK_LOGSESSION_LOGRECORDS"
"LOGSTACKTRACE","ID","LOGRECORDS","ID","FK_LOGSTACKTRACE"
"LOGSUBSTITUTIONVALUES","ID","LOGRECORDS","ID","FK_LOGSUBSTITUTIONVALUES"
"LPN","ITEM_ID","ITEM_CBO","ITEM_ID","LPN_ITEM_FK1"
"LPN","ORDER_ID","ORDERS","ORDER_ID","LPN_ORDERS_FK"
"LPN","ASN_ID","ASN","ASN_ID","LPN_ASN_FK1"
"LPN","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","LPN_SHIP_FK1"
"LPN","LPN_FACILITY_STATUS","LPN_FACILITY_STATUS","LPN_FACILITY_STATUS","LPN_LPNFACSTAT_FK1"
"LPN","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","LPN_PO_FK1"
"LPN","LPN_SIZE_TYPE_ID","LPN_SIZE_TYPE","LPN_SIZE_TYPE_ID","LPN_LPNSZTYPE_FK1"
"LPN","PARENT_LPN_ID","LPN","LPN_ID","LPN_PARENT_LPN_FK1"
"LPN","SPLIT_LPN_ID","LPN","LPN_ID","LPN_SPLIT_LPN_FK1"
"LPN","INBOUND_OUTBOUND_INDICATOR","LPN_FACILITY_STATUS","INBOUND_OUTBOUND_INDICATOR","LPN_LPNFACSTAT_FK1"
"LPN_ACCESSORIAL","LPN_ID","LPN","LPN_ID","FK_LPNACCESSORIAL_LPN"
"LPN_ADDRESS","LPN_ID","LPN","LPN_ID","LPN_ADDRESS_LPN_F1"
"LPN_ATTRIBUTE","LPN_ID","LPN","LPN_ID","LPN_ATT_LPN_FK1"
"LPN_CATCH_WEIGHT","LPN_ID","LPN_DETAIL","LPN_ID","LPN_CATCHWT_LPNDT1"
"LPN_CATCH_WEIGHT","LPN_DETAIL_ID","LPN_DETAIL","LPN_DETAIL_ID","LPN_CATCHWT_LPNDT1"
"LPN_DETAIL","LPN_ID","LPN","LPN_ID","LPNDTL_LPN_FK1"
"LPN_DETAIL","PURCHASE_ORDERS_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_ID","LPNDTL_PO_FK1"
"LPN_DETAIL","ITEM_ID","ITEM_CBO","ITEM_ID","LPNDTL_ITEM_FK1"
"LPN_DETAIL","PURCHASE_ORDERS_LINE_ID","PURCHASE_ORDERS_LINE_ITEM","PURCHASE_ORDERS_LINE_ITEM_ID","LPNDTL_PO_FK1"
"LPN_DETAIL_ATTRIBUTE","LPN_ID","LPN_DETAIL","LPN_ID","LPNDTL_ATTR_FK1"
"LPN_DETAIL_ATTRIBUTE","LPN_DETAIL_ID","LPN_DETAIL","LPN_DETAIL_ID","LPNDTL_ATTR_FK1"
"LPN_DISP_METHOD_PRTY","EVENT_PARM_ID","EVENT_RULE_PARM","EVENT_PARM_ID","FK_LPNMETHPRTY_EVENTRPARM"
"LPN_DISP_METHOD_PRTY","EVENT_RULE_PARM_ID","EVENT_RULE_PARM","EVENT_RULE_PARM_ID","FK_LPNMETHPRTY_EVENTRPARM2"
"LPN_DISP_METHOD_PRTY","RULE_ID","EVENT_RULE_PARM","RULE_ID","FK_LPNMETHPRTY_EVENTRPARM"
"LPN_EVENT","LPN_ID","LPN","LPN_ID","LPN_EVENT_LPN_FK"
"LPN_EVENT","LPN_ID","LPN_DETAIL","LPN_ID","LPN_EVENT_LPN_FK2"
"LPN_EVENT","LPN_DETAIL_ID","LPN_DETAIL","LPN_DETAIL_ID","LPN_EVENT_LPN_FK2"
"LPN_LOCK","LPN_ID","LPN","LPN_ID","LPN_LOCK_LPN_FK1"
"LPN_MOVEMENT","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","LPN_MVMNT_SHIP_FK"
"LPN_MOVEMENT","PURCHASE_ORDERS_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","LPN_MVMNT_PO_FK"
"LPN_MOVEMENT","ASN_ID","ASN","ASN_ID","LPN_MVMNT_ASN_FK"
"LPN_MOVEMENT","LPN_ID","LPN","LPN_ID","LPN_MVMNT_LPN_FK1"
"LPN_NOTES","LPN_ID","LPN","LPN_ID","LPN_NOTES_LPN_FK1"
"LRF_EVENT","EVENT_ID","LRF_SCHED_EVENT_REPORT","EVENT_ID","LRF_EVENT_FK1"
"LRF_PRT_QUEUE_DEST","PRT_Q_ID","LRF_PRT_QUEUE","PRT_Q_ID","LRFPRTQDEST_LRFPRTQ_FK"
"LRF_PRT_QUEUE_DEST","PRT_REQSTR_ID","LRF_PRT_REQUESTOR","PRT_REQSTR_ID","LRFPRTQDEST_LRFPRTREQ_FK"
"LRF_PRT_QUEUE_SERVICE","PRT_Q_ID","LRF_PRT_QUEUE","PRT_Q_ID","LRFPRTQSERV_LRFPRTQ_FK"
"LRF_REPORT","EVENT_ID","LRF_EVENT","LRF_EVENT_ID","LRFRPT_LRFSCHDEVNT_FK"
"LRF_REPORT_PARAM_VALUE","REPORT_ID","LRF_REPORT","REPORT_ID","LRFRPPRVL_LRFRPT_FK"
"LRF_REPORT_PARAM_VALUE","COMPANY_ID","LRF_REPORT","COMPANY_ID","LRFRPPRVL_LRFRPT_FK"
"LRF_REPORT_PARAM_VALUE_DTL","REP_PARAM_ID","LRF_REPORT_PARAM_VALUE","REP_PARAM_ID","LRFRPDPRMVDTL_LRFRPPRMV_FK"
"LRF_REPORT_PARAM_VALUE_DTL","REPORT_ID","LRF_REPORT_PARAM_VALUE","REPORT_ID","LRFRPDPRMVDTL_LRFRPPRMV_FK"
"LRF_REPORT_PARAM_VALUE_DTL","COMPANY_ID","LRF_REPORT_PARAM_VALUE","COMPANY_ID","LRFRPDPRMVDTL_LRFRPPRMV_FK"
"LRF_REP_SCHD_PARAM_DTL","REP_SCHD_ID","LRF_REP_SCHD_PARAM","REP_SCHD_ID","LRFRPDPRMDTL_LRFRPPRM_FK"
"LRF_REP_SCHD_PARAM_DTL","REP_SCHD_DETAIL_ID","LRF_REP_SCHD_PARAM","REP_SCHD_DETAIL_ID","LRFRPDPRMDTL_LRFRPPRM_FK"
"LRF_REP_SCHD_PARAM_DTL","COMPANY_ID","LRF_REP_SCHD_PARAM","COMPANY_ID","LRFRPDPRMDTL_LRFRPPRM_FK"
"LRF_SERVER_CONFIG","ORIG_SERVER","LRF_SERVER","SERVER_NAME","ORIG_SERVER_FK"
"LRF_SERVER_CONFIG","CURRENT_SERVER","LRF_SERVER","SERVER_NAME","CURRENT_SERVER_FK"
"MANIFESTED_LPN","PARENT_LPN_ID","LPN","LPN_ID","FK_MANIFLPN_LPN"
"MANIFESTED_LPN","LPN_ID","LPN","LPN_ID","FK_MANIFLPN_LPN2"
"MANIFESTED_LPN","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","FK_MANIFLPN_SHIPMENT"
"MANIFESTED_LPN","MANIFEST_ID","MANIFEST_HDR","MANIFEST_ID","FK_MANIFLPN_MANIFHDR"
"MANIFESTED_LPN","ORDER_ID","ORDERS","ORDER_ID","FK_MANIFLPN_ORDERS"
"MANIFEST_HDR","MANIFEST_TYPE_ID","MANIFEST_TYPE","MANIFEST_TYPE_ID","MNFST_TYP_FK"
"MANIFEST_HDR","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","FK_MANIFESTHDR_SHIPMENT"
"MAX_TF_WINDOW_PARAM","MOVE_TYPE","MOVE_TYPE","MOVE_TYPE","MAX_TF_MV_FK"
"MESSAGE_BU_MAPPING_DETAILS","MESSAGE_BU_MAPPING_ID","MESSAGE_BU_MAPPING","MESSAGE_BU_MAPPING_ID","MESSAGE_BU_MAPPING_DETAIL_FK1"
"MESSAGE_DISPLAY","SCREEN_TYPE_ID","SCREEN_TYPE","SCREEN_TYPE_ID","MESSAGE_DISPLAY_FK"
"MESSAGE_MASTER","BUNDLE_NAME","BUNDLE_META_DATA","BUNDLE_NAME","MESSAGE_MASTER_FK"
"MHE_MSG_FORMAT_DTL","MHE_MSG_FORMAT_ID","MHE_MSG_FORMAT","MHE_MSG_FORMAT_ID","FK_MHEMSGFORMAT_DTL"
"MHE_PARM_DTL","RULE_ID","RULE_HDR","RULE_ID","FK_MHEPARMDTL_RULEHDR"
"MHE_PARM_DTL","RULE_COLM_ID","RULE_COLM_LIST","RULE_COLM_ID","FK_MHEPARMDTL_RULECOLMLIST"
"MHE_SORT_RULE_PARM_DTL","MHE_PARM_ID","MHE_PARM_DTL","MHE_PARM_ID","FK_MHESRTRPARMDTL_MHEPARMDTL"
"MHE_SORT_RULE_PARM_DTL","MHE_SORT_RULE_HDR_ID","MHE_SORT_RULE_HDR","MHE_SORT_RULE_HDR_ID","FK_MHESRTRPARMDTL_MHESRTRHDR2"
"MHE_SORT_RULE_PARM_DTL","MHE_SORT_RULE_ID","MHE_SORT_RULE_HDR","MHE_SORT_RULE_ID","FK_MHESRTRPARMDTL_MHESRTRHDR"
"MHE_SORT_RULE_PARM_DTL","MHE_PARM_DTL_ID","MHE_PARM_DTL","MHE_PARM_DTL_ID","FK_MHESRTRPARMDTL_MHEPARMDTL2"
"MHE_SORT_RULE_PARM_DTL","PARM_SEQ_NBR","MHE_PARM_DTL","PARM_SEQ_NBR","FK_MHESRTRPARMDTL_MHEPARMDTL"
"MINOR_SRL_TRACK","SRL_NBR_TRK_ID","SRL_NBR_TRACK","SRL_NBR_TRK_ID","FK_MINORSRLTRACK_SRLNBRTRK"
"MLS_ACT","LABOR_TYPE_ID","E_LABOR_TYPE_CODE","LABOR_TYPE_ID","FK_MLS_ACT_E_LABOR_TYPE_CODE"
"MLS_ACT_ELM","MLS_ACT_ID","MLS_ACT","MLS_ACT_ID","FK_MLS_ACT_MLS_ACT_ELM"
"MLS_ACT_ELM","MLS_ELM_ID","MLS_ELM","MLS_ELM_ID","FK_MLS_ELM_MLS_ACT_ELM"
"MLS_ELM","MSRMNT_ID","E_MSRMNT","MSRMNT_ID","FK_MLS_ELM_TO_E_MSRMNT"
"MMC_AUDIT_DTL","MMC_AUDIT_HDR_ID","MMC_AUDIT_HDR","MMC_AUDIT_HDR_ID","MMC_AUDIT_HDR_ID_FK1"
"MOVE_LIST","ITEM_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_MOVE_LIST_TO_ITEM_CBO"
"MOVE_LIST","DEST_SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_MOVE_LIST_TO_LHS"
"MOVE_LIST","MOVE_HDR_ID","MOVE_LIST_HDR","MOVE_HDR_ID","FK_MOVE_LIST_HDR"
"MOVE_LIST","SRC_SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_ML_TO_LHS"
"MOVE_LIST","SLOTITEM_ID","SLOT_ITEM","SLOTITEM_ID","SLOTITEM_ID_FK"
"MOVE_LIST_HDR","WHSE_CODE","WHPREFS","WHSE_CODE","FK_MOVE_LIST_HDR_TO_WHSE_CODE"
"MQ_LISTENER","LISTENER_ID","LISTENER","LISTENER_ID","MQ_LISTENER_FK"
"MSG_PROCESS_CONFIG","MSG_TYPE","MSG_TYPE","MSG_TYPE","MSGPROCESSCONFIG_MSGTYPE_FK"
"NAVIGATION","PARENT_ID","NAVIGATION","NAVIGATION_ID","NAVPARENT_NAV_FK"
"NAVIGATION_APP_MOD_PERM","NAVIGATION_ID","NAVIGATION","NAVIGATION_ID","NAVAMP_NAV_FK"
"NAVIGATION_PARAMETER","NAVIGATION_ID","NAVIGATION","NAVIGATION_ID","NAVPARAM_NAV_FK"
"NOTIFICATION_CONTEXT","DEVICE_ID","NOTIFICATION_DEVICE","DEVICE_ID","NOTIFICATION_CONTEXT_FK"
"NOTIFICATION_USER","NOTIFICATION_DATA_ID","NOTIFICATION_DATA","NOTIFICATION_DATA_ID","NOTIFICATION_USER_FK1"
"OAUTH_ACCESS_TOKEN","CLIENT_ID","OAUTH_CLIENT_DETAILS","CLIENT_ID","OAUTH_ACCESS_TOKEN_FK"
"OAUTH_CLIENT_TOKEN","CLIENT_ID","OAUTH_CLIENT_DETAILS","CLIENT_ID","OAUTH_CLIENT_TOKEN_FK"
"OBJECT_DBFIELD","OBJECT_DD_ID","OBJECT_DD","OBJECT_DD_ID","OBJ_DBF_FK1"
"OBJECT_DD","OBJECT_TYPE_ID","OBJECT_TYPE_TABLE","OBJECT_TYPE_ID","OBJ_DD_FK1"
"OBJECT_JOIN","OBJECT_DD_ID","OBJECT_DD","OBJECT_DD_ID","OBJ_JN_FK2"
"OBJECT_JOIN","JOIN_TYPE_ID","JOIN_TYPE","JOIN_TYPE_ID","OBJ_JN_FK1"
"OBJECT_JOIN_DBFIELD","JOIN_REF_ID","OBJECT_JOIN","JOIN_REF_ID","OBJ_JN_DBF_FK2"
"OBJECT_JOIN_DBFIELD","DB_FIELD_ID","OBJECT_DBFIELD","DB_FIELD_ID","OBJ_JN_DBF_FK1"
"OBJECT_JOIN_REPORT_DBFIELD","REPORT_DB_FIELD_ID","OBJECT_REPORT_DBFIELD","REPORT_DB_FIELD_ID","OBJ_JN_REP_DBF_FK1"
"OBJECT_JOIN_REPORT_DBFIELD","JOIN_REF_ID","OBJECT_JOIN","JOIN_REF_ID","OBJ_JN_REP_DBF_FK2"
"OBJECT_REPORT_DBFIELD","DB_FIELD_ID","OBJECT_DBFIELD","DB_FIELD_ID","OBJ_REP_DBF_FK1"
"OBJECT_UIDBFIELD","DB_FIELD_ID","OBJECT_DBFIELD","DB_FIELD_ID","OBJ_UIDBF_FK1"
"OM_SCHED_EVENT","EVENT_TYPE","SCHEDULER_EVENT_TYPE","SCHEDULER_EVENT_ID","EVENT_TYPE_FK"
"OM_SCHED_RECURRING","OM_SCHED_RECURRING_TYPE","OM_SCHED_RECURRING_KEY_DATE","OM_SCHED_RECURRING_TYPE","OM_SCHED_RECURRING_STKT_FK"
"OM_SCHED_RECURRING","KEY_TYPE","OM_SCHED_RECURRING_KEY_DATE","KEY_TYPE","OM_SCHED_RECURRING_STKT_FK"
"OPT_ENGINE","OPT_ENGINE_TYPE","OPT_ENGINE_TYPE","OPT_ENGINE_TYPE","OPT_ENGINE_OET_FK"
"OPT_PARAM_LIST","OPT_ENGINE_ID","OPT_ENGINE","OPT_ENGINE_ID","OPT_PRM_LS_FK2"
"ORDERS","PURCHASE_ORDER_ID","PURCHASE_ORDERS","PURCHASE_ORDERS_ID","ORDERS_PO_FK"
"ORDERS","TEMPLATE_ID","ORDERS_TEMPLATE","ORDER_ID","ORD_ORDTEMPL_FK"
"ORDERS","SHIPMENT_ID","SHIPMENT","SHIPMENT_ID","TO_LOAD_FK"
"ORDERS","ORDER_STATUS","ORDER_STATUS","ORDER_STATUS","ORD_ORDSTATUS_FK"
"ORDERS_TEMPLATE","WAVE_ID","WAVE","WAVE_ID","ORDERS_TMPLT_FK3"
"ORDERS_TEMPLATE","WAVE_OPTION_ID","WAVE_OPTION","WAVE_OPTION_ID","ORDERS_TMPLT_FK1"
"ORDERS_TEMPLATE","MOVE_TYPE","MOVE_TYPE","MOVE_TYPE","ORDERS_TMPLT_FK6"
"ORDERS_TEMPLATE","TC_COMPANY_ID","WAVE","TC_COMPANY_ID","ORDERS_TMPLT_FK3"
"ORDERS_TEMPLATE_RUN","ORDER_ID","ORDERS","ORDER_ID","ORDTMPRN_ORD_FK"
"ORDER_ACCESSORIAL_OPTION_GRP","ORDER_ID","ORDERS","ORDER_ID","ORDACCOPGR_ORD_FK"
"ORDER_ACC_OPTION_GRP_TEMPLATE","ORDER_ID","ORDERS_TEMPLATE","ORDER_ID","ORDACCGRPT_FK1"
"ORDER_ATTRIBUTE","ORDER_ID","ORDERS","ORDER_ID","ORDER_ATTRIB_FK"
